,year,country,Tools,Vehicles,Weapons,Prom Tools,Prom Vehicles,Prom Weapons,amount,conflict,conflict-1-to-3,conflict-4-to-6,conflict-7-to-9,Prom USA,country encoded
240,1993,India,49.0,75.0,1066.0,20.333333333333332,2.6666666666666665,1210.6666666666667,0.0,1,1,1,1,0.0,82
241,1994,India,79.0,103.0,0.0,21.333333333333332,27.666666666666668,722.0,0.0,1,1,1,1,0.0,82
242,2004,India,34.0,320.0,3.0,121.33333333333333,220.0,2605.0,2902977.0,1,1,1,1,2692872.0,82
243,2005,India,67.0,52.0,906.0,117.33333333333333,159.33333333333334,1759.0,6180546.0,1,1,1,1,3109844.6666666665,82
244,2006,India,38.0,496.0,196.0,52.333333333333336,145.33333333333334,1311.0,4795781.0,1,1,1,1,4059848.3333333335,82
245,2007,India,51.0,434.0,0.0,46.333333333333336,289.3333333333333,368.3333333333333,3487187.0,1,1,1,1,4626434.666666667,82
246,2008,India,9.0,153.0,1868.0,52.0,327.3333333333333,367.3333333333333,4802942.0,1,1,1,1,4821171.333333333,82
247,2009,India,434.0,95.0,2353.0,32.666666666666664,361.0,688.0,4586288.0,1,1,1,1,4361970.0,82
248,2010,India,4.0,110.0,546.0,164.66666666666666,227.33333333333334,1407.0,6764794.0,1,1,1,1,4292139.0,82
249,2011,India,5.0,61.0,715.0,149.0,119.33333333333333,1589.0,8390940.0,1,1,1,1,5384674.666666667,82
250,2012,India,954.0,264.0,11569.0,147.66666666666666,88.66666666666667,1204.6666666666667,7959532.0,1,1,1,1,6580674.0,82
251,2013,India,20.0,330.0,25261.0,321.0,145.0,4276.666666666667,7045324.0,1,1,1,1,7705088.666666667,82
252,1948,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,87
253,1948,Egypt,4.0,32.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,55
254,1948,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,85
255,1948,Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,91
256,1948,Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,101
257,1948,Syria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,181
258,1949,Israel,0.0,97.0,200.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,87
259,1949,Egypt,0.0,197.0,0.0,1.3333333333333333,10.666666666666666,0.0,0.0,1,1,0,0,0.0,55
260,1949,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,85
261,1949,Jordan,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,91
262,1949,Lebanon,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,101
263,1949,Syria,30.0,57.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,181
264,1948,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,110
265,1949,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,110
266,1950,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,110
267,1951,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,110
268,1952,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0,110
269,1953,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0,110
270,1954,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0,110
271,1955,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.0,110
272,1956,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.0,110
273,1957,Malaysia,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.0,110
274,1948,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,205
275,1962,Yemen,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1,0,0,0,0.0,205
276,1963,Yemen,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1,0,0,0,0.0,205
277,1964,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,205
278,1965,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,205
279,1966,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,205
280,1967,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,205
281,1968,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,205
282,1969,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,205
283,1970,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.0,205
284,1979,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,205
285,1980,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,205
286,1981,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,205
287,1982,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,205
288,2009,Yemen,68.0,192.0,25.0,4.666666666666667,103.33333333333333,6.0,73945868.0,1,0,0,0,24958147.666666668,205
289,2010,Yemen,0.0,14.0,127.0,22.666666666666668,167.33333333333334,14.333333333333334,177110594.0,1,1,0,0,44069945.333333336,205
290,2011,Yemen,2.0,1.0,6.0,22.666666666666668,155.33333333333334,50.666666666666664,28477785.0,1,1,0,0,86474244.66666667,205
291,2012,Yemen,0.0,2.0,5.0,23.333333333333332,69.0,52.666666666666664,149690436.0,1,1,0,0,93178082.33333333,205
292,2013,Yemen,0.0,0.0,0.0,0.6666666666666666,5.666666666666667,46.0,83433953.0,1,1,1,0,118426271.66666667,205
293,2014,Yemen,0.0,1.0,0.0,0.6666666666666666,1.0,3.6666666666666665,135699695.0,1,1,1,0,87200724.66666667,205
294,2015,Yemen,0.0,27.0,0.0,0.0,1.0,1.6666666666666667,6664769.0,1,1,1,0,122941361.33333333,205
295,2016,Yemen,0.0,25.0,0.0,0.0,9.333333333333334,0.0,7007000.0,1,1,1,1,75266139.0,205
296,2012,Myanmar,0.0,0.0,0.0,21.666666666666668,113.33333333333333,115.66666666666667,0.0,1,1,1,1,0.0,126
297,2014,Myanmar,0.0,20.0,102.0,2.3333333333333335,30.0,90.33333333333333,0.0,1,1,1,1,0.0,126
298,2015,Myanmar,40.0,36.0,0.0,2.0,10.666666666666666,102.0,0.0,1,1,1,1,0.0,126
299,1949,Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,182
300,1950,China,0.0,775.0,600.0,0.0,1733.3333333333333,1000.0,0.0,1,1,1,0,0.0,37
301,1950,Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,182
302,1954,China,28.0,3711.0,25.0,0.0,1164.3333333333333,5.333333333333333,0.0,1,0,1,1,0.0,37
303,1954,Taiwan,7.0,97.0,490.0,0.6666666666666666,474.6666666666667,20.0,0.0,1,0,1,0,0.0,182
304,1958,China,0.0,250.0,520.0,1.3333333333333333,351.3333333333333,155.66666666666666,0.0,1,1,1,1,0.0,37
305,1958,Taiwan,5.0,103.0,761.0,9.666666666666666,351.6666666666667,163.33333333333334,0.0,1,0,1,1,0.0,182
306,1949,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,73
307,1954,Guatemala,0.0,28.0,0.0,0.0,5.333333333333333,0.0,0.0,1,0,1,0,0.0,73
308,1963,Guatemala,0.0,6.0,0.0,0.0,1.6666666666666667,1.3333333333333333,0.0,1,0,0,1,0.0,73
309,1965,Guatemala,0.0,6.0,0.0,0.0,7.0,0.0,0.0,1,1,0,0,0.0,73
310,1966,Guatemala,0.0,1.0,0.0,0.0,7.666666666666667,0.0,0.0,1,1,0,0,0.0,73
311,1967,Guatemala,0.0,13.0,0.0,0.0,6.0,0.0,0.0,1,1,1,0,0.0,73
312,1968,Guatemala,0.0,0.0,7.0,0.0,6.666666666666667,0.0,0.0,1,1,1,0,0.0,73
313,1969,Guatemala,0.0,0.0,0.0,0.0,4.666666666666667,2.3333333333333335,0.0,1,1,1,0,0.0,73
314,1970,Guatemala,0.0,6.0,0.0,0.0,4.333333333333333,2.3333333333333335,0.0,1,1,1,1,0.0,73
315,1971,Guatemala,0.0,8.0,22.0,0.0,2.0,2.3333333333333335,0.0,1,1,1,1,0.0,73
316,1972,Guatemala,0.0,12.0,0.0,0.0,4.666666666666667,7.333333333333333,0.0,1,1,1,1,0.0,73
317,1973,Guatemala,0.0,0.0,0.0,0.0,8.666666666666666,7.333333333333333,0.0,1,1,1,1,0.0,73
318,1974,Guatemala,0.0,21.0,0.0,0.0,6.666666666666667,7.333333333333333,0.0,1,1,1,1,0.0,73
319,1975,Guatemala,0.0,6.0,0.0,0.0,11.0,0.0,0.0,1,1,1,1,0.0,73
320,1976,Guatemala,0.0,10.0,0.0,0.0,9.0,0.0,0.0,1,1,1,1,0.0,73
321,1977,Guatemala,0.0,0.0,0.0,0.0,12.333333333333334,0.0,0.0,1,1,1,1,0.0,73
322,1978,Guatemala,12.0,12.0,0.0,0.0,5.333333333333333,0.0,0.0,1,1,1,1,0.0,73
323,1979,Guatemala,0.0,0.0,0.0,4.0,7.333333333333333,0.0,0.0,1,1,1,1,0.0,73
324,1980,Guatemala,30.0,21.0,12.0,4.0,4.0,0.0,0.0,1,1,1,1,0.0,73
325,1981,Guatemala,0.0,10.0,0.0,14.0,11.0,4.0,0.0,1,1,1,1,0.0,73
326,1982,Guatemala,0.0,1.0,0.0,10.0,10.333333333333334,4.0,0.0,1,1,1,1,0.0,73
327,1983,Guatemala,0.0,0.0,0.0,10.0,10.666666666666666,4.0,0.0,1,1,1,1,0.0,73
328,1984,Guatemala,0.0,2.0,0.0,0.0,3.6666666666666665,0.0,0.0,1,1,1,1,0.0,73
329,1985,Guatemala,0.0,0.0,64.0,0.0,1.0,0.0,0.0,1,1,1,1,0.0,73
330,1986,Guatemala,0.0,0.0,0.0,0.0,0.6666666666666666,21.333333333333332,0.0,1,1,1,1,0.0,73
331,1987,Guatemala,0.0,0.0,0.0,0.0,0.6666666666666666,21.333333333333332,0.0,1,1,1,1,0.0,73
332,1988,Guatemala,0.0,3.0,0.0,0.0,0.0,21.333333333333332,0.0,1,1,1,1,0.0,73
333,1989,Guatemala,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0.0,73
334,1990,Guatemala,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0.0,73
335,1991,Guatemala,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0.0,73
336,1992,Guatemala,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.0,73
337,1993,Guatemala,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,1,1,1,1,0.0,73
338,1994,Guatemala,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,1,1,1,1,0.0,73
339,1995,Guatemala,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,1,1,1,1,0.0,73
340,1950,Israel,0.0,1.0,0.0,0.0,32.333333333333336,66.66666666666667,0.0,1,1,1,0,0.0,87
341,1951,Israel,4.0,133.0,0.0,0.0,32.666666666666664,66.66666666666667,0.0,1,1,1,0,0.0,87
342,1952,Israel,0.0,114.0,0.0,1.3333333333333333,77.0,66.66666666666667,0.0,1,1,1,0,0.0,87
343,1953,Israel,0.0,437.0,0.0,1.3333333333333333,82.66666666666667,0.0,0.0,1,1,1,1,0.0,87
344,1954,Israel,0.0,21.0,210.0,1.3333333333333333,228.0,0.0,0.0,1,1,1,1,0.0,87
345,1955,Israel,87.0,428.0,1000.0,0.0,190.66666666666666,70.0,0.0,1,1,1,1,0.0,87
346,1956,Israel,61.0,69.0,0.0,29.0,295.3333333333333,403.3333333333333,0.0,1,1,1,1,0.0,87
347,1957,Israel,0.0,167.0,0.0,49.333333333333336,172.66666666666666,403.3333333333333,0.0,1,1,1,1,0.0,87
348,1958,Israel,0.0,76.0,170.0,49.333333333333336,221.33333333333334,333.3333333333333,0.0,1,1,1,1,0.0,87
349,1959,Israel,0.0,33.0,0.0,20.333333333333332,104.0,56.666666666666664,0.0,1,1,1,1,0.0,87
350,1960,Israel,0.0,121.0,100.0,0.0,92.0,56.666666666666664,0.0,1,1,1,1,0.0,87
351,1961,Israel,42.0,98.0,650.0,0.0,76.66666666666667,90.0,0.0,1,1,1,1,0.0,87
352,1962,Israel,0.0,100.0,1794.0,14.0,84.0,250.0,0.0,1,1,1,1,0.0,87
353,1963,Israel,0.0,351.0,0.0,14.0,106.33333333333333,848.0,0.0,1,1,1,1,0.0,87
354,1964,Israel,5.0,43.0,100.0,14.0,183.0,814.6666666666666,0.0,1,1,1,1,0.0,87
355,1965,Israel,12.0,230.0,100.0,1.6666666666666667,164.66666666666666,631.3333333333334,0.0,1,1,1,1,0.0,87
356,1966,Israel,410.0,79.0,350.0,5.666666666666667,208.0,66.66666666666667,0.0,1,1,1,1,0.0,87
357,1967,Israel,476.0,494.0,193.0,142.33333333333334,117.33333333333333,183.33333333333334,0.0,1,1,1,1,0.0,87
358,1968,Israel,12.0,62.0,2172.0,299.3333333333333,267.6666666666667,214.33333333333334,0.0,1,1,1,1,0.0,87
359,1969,Israel,13.0,200.0,596.0,299.3333333333333,211.66666666666666,905.0,0.0,1,1,1,1,0.0,87
360,1970,Israel,228.0,151.0,50.0,167.0,252.0,987.0,0.0,1,1,1,1,0.0,87
361,1971,Israel,20.0,196.0,214.0,84.33333333333333,137.66666666666666,939.3333333333334,0.0,1,1,1,1,0.0,87
362,1972,Israel,0.0,127.0,294.0,87.0,182.33333333333334,286.6666666666667,0.0,1,1,1,1,0.0,87
363,1973,Israel,0.0,621.0,5426.0,82.66666666666667,158.0,186.0,0.0,1,1,1,1,0.0,87
364,1974,Israel,38.0,503.0,3800.0,6.666666666666667,314.6666666666667,1978.0,0.0,1,1,1,1,0.0,87
365,1975,Israel,1503.0,522.0,3195.0,12.666666666666666,417.0,3173.3333333333335,0.0,1,1,1,1,0.0,87
366,1976,Israel,0.0,186.0,1642.0,513.6666666666666,548.6666666666666,4140.333333333333,0.0,1,1,1,1,0.0,87
367,1977,Israel,0.0,0.0,924.0,513.6666666666666,403.6666666666667,2879.0,0.0,1,1,1,1,0.0,87
368,1978,Israel,176.0,137.0,630.0,501.0,236.0,1920.3333333333333,0.0,1,1,1,1,0.0,87
369,1979,Israel,0.0,367.0,7304.0,58.666666666666664,107.66666666666667,1065.3333333333333,0.0,1,1,1,1,0.0,87
370,1980,Israel,6.0,0.0,250.0,58.666666666666664,168.0,2952.6666666666665,0.0,1,1,1,1,0.0,87
371,1981,Israel,0.0,7.0,319.0,60.666666666666664,168.0,2728.0,0.0,1,1,1,1,0.0,87
372,1982,Israel,0.0,12.0,215.0,2.0,124.66666666666667,2624.3333333333335,0.0,1,1,1,1,0.0,87
373,1983,Israel,4.0,81.0,350.0,2.0,6.333333333333333,261.3333333333333,0.0,1,1,1,1,0.0,87
374,1984,Israel,5.0,8.0,2.0,1.3333333333333333,33.333333333333336,294.6666666666667,0.0,1,1,1,1,0.0,87
375,1985,Israel,0.0,2.0,516.0,3.0,33.666666666666664,189.0,0.0,1,1,1,1,0.0,87
376,1986,Israel,0.0,0.0,3.0,3.0,30.333333333333332,289.3333333333333,0.0,1,1,1,1,0.0,87
377,1987,Israel,53.0,0.0,0.0,1.6666666666666667,3.3333333333333335,173.66666666666666,0.0,1,1,1,1,0.0,87
378,1988,Israel,32.0,65.0,0.0,17.666666666666668,0.6666666666666666,173.0,0.0,1,1,1,1,0.0,87
379,1989,Israel,6.0,41.0,65.0,28.333333333333332,21.666666666666668,1.0,0.0,1,1,1,1,0.0,87
380,1990,Israel,0.0,31.0,891.0,30.333333333333332,35.333333333333336,21.666666666666668,0.0,1,1,1,1,0.0,87
381,1991,Israel,0.0,62.0,66.0,12.666666666666666,45.666666666666664,318.6666666666667,0.0,1,1,1,1,0.0,87
382,1992,Israel,0.0,24.0,0.0,2.0,44.666666666666664,340.6666666666667,0.0,1,1,1,1,0.0,87
383,1993,Israel,10.0,460.0,353.0,0.0,39.0,319.0,0.0,1,1,1,1,0.0,87
384,1994,Israel,0.0,105.0,0.0,3.3333333333333335,182.0,139.66666666666666,0.0,1,1,1,1,0.0,87
385,1995,Israel,0.0,78.0,278.0,3.3333333333333335,196.33333333333334,117.66666666666667,0.0,1,1,1,1,0.0,87
386,1996,Israel,0.0,1.0,0.0,3.3333333333333335,214.33333333333334,210.33333333333334,0.0,1,1,1,1,0.0,87
387,2000,Israel,840.0,1.0,1180.0,110.0,33.333333333333336,104.0,2926359185.0,1,1,1,1,0.0,87
388,2001,Israel,0.0,129.0,1088.0,390.0,28.666666666666668,497.3333333333333,2137389383.0,1,1,1,1,975453061.6666666,87
389,2002,Israel,0.0,143.0,3629.0,380.0,60.0,833.3333333333334,2225997996.0,1,1,1,1,1687916189.3333333,87
390,2003,Israel,4.0,2.0,0.0,280.0,91.0,1965.6666666666667,3267678322.0,1,1,1,1,2429915521.3333335,87
391,2004,Israel,6.0,24.0,1540.0,1.3333333333333333,91.33333333333333,1572.3333333333333,2309926341.0,1,1,1,1,2543688567.0,87
392,2005,Israel,0.0,44.0,100.0,3.3333333333333335,56.333333333333336,1723.0,2358707222.0,1,1,1,1,2601200886.3333335,87
393,2006,Israel,10.0,2.0,50.0,3.3333333333333335,23.333333333333332,546.6666666666666,2390613017.0,1,1,1,1,2645437295.0,87
394,2007,Israel,0.0,0.0,2400.0,5.333333333333333,23.333333333333332,563.3333333333334,2504847796.0,1,1,1,1,2353082193.3333335,87
395,2008,Israel,20.0,20.0,1000.0,3.3333333333333335,15.333333333333334,850.0,2536332125.0,1,1,1,1,2418056011.6666665,87
396,2009,Israel,0.0,0.0,3450.0,10.0,7.333333333333333,1150.0,2745110357.0,1,1,1,1,2477264312.6666665,87
397,2010,Israel,100.0,23.0,150.0,6.666666666666667,6.666666666666667,2283.3333333333335,3023484571.0,1,1,1,1,2595430092.6666665,87
398,2011,Israel,2.0,390.0,160.0,40.0,14.333333333333334,1533.3333333333333,3424587932.0,1,1,1,1,2768309017.6666665,87
399,2012,Israel,60.0,31.0,5377.0,34.0,137.66666666666666,1253.3333333333333,3482382628.0,1,1,1,1,3064394286.6666665,87
400,2014,Israel,0.0,60.0,3150.0,20.666666666666668,141.66666666666666,2746.0,3832277438.0,1,1,1,1,3449954781.0,87
401,1949,North Korea,0.0,1210.0,750.0,0.0,16.666666666666668,0.0,0.0,1,0,0,0,0.0,138
402,1949,South Korea,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,172
403,1950,North Korea,10.0,748.0,2232.0,0.0,420.0,250.0,0.0,1,1,0,0,0.0,138
404,1950,South Korea,0.0,528.0,3500.0,2.0,4.0,0.0,0.0,1,1,0,0,0.0,172
405,1951,North Korea,320.0,200.0,500.0,3.3333333333333335,669.3333333333334,994.0,0.0,1,1,0,0,0.0,138
406,1951,South Korea,0.0,29.0,0.0,2.0,180.0,1166.6666666666667,0.0,1,1,0,0,0.0,172
407,1952,North Korea,20.0,133.0,0.0,110.0,719.3333333333334,1160.6666666666667,0.0,1,1,0,0,0.0,138
408,1952,South Korea,0.0,5.0,0.0,2.0,189.66666666666666,1166.6666666666667,0.0,1,1,0,0,0.0,172
409,1953,North Korea,0.0,9.0,0.0,116.66666666666667,360.3333333333333,910.6666666666666,0.0,1,1,1,0,0.0,138
410,1953,South Korea,0.0,157.0,100.0,0.0,187.33333333333334,1166.6666666666667,0.0,1,1,1,0,0.0,172
411,1956,China,0.0,0.0,200.0,9.333333333333334,1972.0,61.0,0.0,1,1,1,1,0.0,37
412,1959,China,0.0,15.0,100.0,1.3333333333333333,153.0,281.6666666666667,0.0,1,1,1,1,0.0,37
413,1950,Indonesia,6.0,232.0,0.0,0.0,5.333333333333333,0.0,0.0,1,1,1,0,0.0,83
414,1950,United States,4600.0,0.0,0.0,1569.3333333333333,300.0,0.0,0.0,1,0,0,0,0.0,199
415,1951,Egypt,0.0,0.0,0.0,1.3333333333333333,77.33333333333333,0.0,0.0,1,1,0,0,0.0,55
416,1951,United Kingdom,104.0,107.0,0.0,2.0,119.0,0.0,0.0,1,0,1,0,0.0,198
417,1952,Egypt,0.0,3.0,0.0,0.0,66.66666666666667,0.0,0.0,1,1,1,0,0.0,55
418,1952,United Kingdom,312.0,595.0,0.0,36.666666666666664,121.33333333333333,0.0,0.0,1,1,1,0,0.0,198
419,1951,Thailand,0.0,7.0,0.0,0.0,115.0,0.0,0.0,1,0,1,0,0.0,185
420,1974,Thailand,0.0,40.0,44.0,1.0,57.333333333333336,10.0,0.0,1,0,0,0,0.0,185
421,1975,Thailand,1.0,1.0,200.0,1.0,54.0,24.666666666666668,0.0,1,1,0,0,0.0,185
422,1976,Thailand,12.0,36.0,165.0,1.3333333333333333,31.0,91.33333333333333,0.0,1,1,0,0,0.0,185
423,1977,Thailand,0.0,173.0,0.0,4.333333333333333,25.666666666666668,136.33333333333334,0.0,1,1,0,0,0.0,185
424,1978,Thailand,2.0,19.0,365.0,4.333333333333333,70.0,121.66666666666667,0.0,1,1,1,0,0.0,185
425,1979,Thailand,12.0,87.0,974.0,4.666666666666667,76.0,176.66666666666666,0.0,1,1,1,0,0.0,185
426,1980,Thailand,5.0,35.0,2040.0,4.666666666666667,93.0,446.3333333333333,0.0,1,1,1,0,0.0,185
427,1981,Thailand,0.0,35.0,212.0,6.333333333333333,47.0,1126.3333333333333,0.0,1,1,1,1,0.0,185
428,1982,Thailand,34.0,47.0,340.0,5.666666666666667,52.333333333333336,1075.3333333333333,0.0,1,1,1,1,0.0,185
429,1952,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,94
430,1953,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,94
431,1954,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,94
432,1955,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,94
433,1956,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0,94
434,1953,Cuba,0.0,0.0,0.0,0.0,5.666666666666667,0.0,0.0,1,0,0,0,0.0,45
435,1956,Cuba,0.0,73.0,0.0,0.0,3.3333333333333335,0.0,0.0,1,1,0,0,0.0,45
436,1957,Cuba,0.0,10.0,0.0,0.0,27.666666666666668,0.0,0.0,1,1,1,0,0.0,45
437,1958,Cuba,0.0,54.0,0.0,0.0,29.666666666666668,0.0,0.0,1,1,1,0,0.0,45
438,1961,Cuba,0.0,516.0,225.0,0.0,198.33333333333334,558.0,0.0,1,1,1,1,0.0,45
439,1953,Indonesia,10.0,6.0,0.0,2.0,92.33333333333333,0.0,0.0,1,1,1,1,0.0,83
440,1958,Indonesia,0.0,193.0,0.0,0.0,20.0,0.0,0.0,1,0,1,1,0.0,83
441,1959,Indonesia,0.0,143.0,55.0,0.0,82.0,0.0,0.0,1,1,1,1,0.0,83
442,1960,Indonesia,0.0,273.0,87.0,0.0,125.0,18.333333333333332,0.0,1,1,0,1,0.0,83
443,1961,Indonesia,6.0,111.0,275.0,0.0,203.0,47.333333333333336,0.0,1,1,0,1,0.0,83
444,1953,Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,124
445,1954,Morocco,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,124
446,1955,Morocco,0.0,0.0,0.0,0.0,11.333333333333334,0.0,0.0,1,1,0,0,0.0,124
447,1956,Morocco,0.0,72.0,0.0,0.0,11.333333333333334,0.0,0.0,1,1,0,0,0.0,124
448,1953,Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,190
449,1954,Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,190
450,1955,Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,190
451,1956,Tunisia,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,190
452,1954,Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,2
453,1955,Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,2
454,1956,Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,2
455,1957,Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,2
456,1958,Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0,2
457,1959,Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0,2
458,1960,Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0,2
459,1961,Algeria,0.0,45.0,100.0,0.0,0.0,0.0,0.0,1,1,1,1,0.0,2
460,1962,Algeria,2.0,153.0,120.0,0.0,15.0,33.333333333333336,0.0,1,1,1,1,0.0,2
461,1955,Argentina,0.0,10.0,5.0,0.0,6.0,0.0,0.0,1,0,0,0,0.0,5
462,1963,Argentina,0.0,6.0,100.0,0.0,47.0,26.333333333333332,0.0,1,0,0,1,0.0,5
463,1974,Argentina,0.0,156.0,0.0,73.33333333333333,24.333333333333332,310.6666666666667,0.0,1,0,0,0,0.0,5
464,1975,Argentina,0.0,36.0,636.0,72.0,63.666666666666664,246.66666666666666,0.0,1,1,0,0,0.0,5
465,1976,Argentina,0.0,157.0,0.0,0.0,65.33333333333333,298.6666666666667,0.0,1,1,0,0,0.0,5
466,1977,Argentina,3.0,106.0,295.0,0.0,116.33333333333333,212.0,0.0,1,1,0,0,0.0,5
467,1955,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,47
468,1956,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,47
469,1957,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,47
470,1958,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,47
471,1959,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0,47
472,1955,Vietnam,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,204
473,1956,Vietnam,0.0,67.0,50.0,0.0,28.333333333333332,0.0,0.0,0,0,1,1,0.0,204
474,1957,Vietnam,0.0,29.0,0.0,0.0,28.333333333333332,0.0,0.0,0,0,0,1,0.0,204
475,1958,Vietnam,3.0,0.0,0.0,0.0,28.333333333333332,0.0,0.0,0,0,0,1,0.0,204
476,1959,Vietnam,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,204
477,1960,Vietnam,0.0,261.0,0.0,1.0,0.3333333333333333,0.0,0.0,0,0,0,0,0.0,204
478,1961,Vietnam,0.0,163.0,0.0,1.0,0.3333333333333333,0.0,0.0,0,0,0,0,0.0,204
479,1962,Vietnam,4.0,294.0,300.0,0.0,0.3333333333333333,0.0,0.0,0,0,0,0,0.0,204
480,1963,Vietnam,0.0,368.0,125.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,204
